ID,Header Size,Payload Size,Packet Size,Average Packet Size,Average Payload Size,Average Header Size,Throughput,
1,20,1,55,951.0,896.0,20.0,59.32931063105202,
2,32,0,66,951.0,896.0,20.0,59.32931063105202,
3,20,1,55,951.0,896.0,20.0,59.32931063105202,
4,32,0,66,951.0,896.0,20.0,59.32931063105202,
5,20,1,55,951.0,896.0,20.0,59.32931063105202,
6,32,0,66,951.0,896.0,20.0,59.32931063105202,
7,20,1,55,951.0,896.0,20.0,59.32931063105202,
8,20,1,55,951.0,896.0,20.0,59.32931063105202,
9,20,1,55,951.0,896.0,20.0,59.32931063105202,
10,32,0,66,951.0,896.0,20.0,59.32931063105202,
11,32,0,66,951.0,896.0,20.0,59.32931063105202,
12,32,0,66,951.0,896.0,20.0,59.32931063105202,
13,20,1,55,951.0,896.0,20.0,59.32931063105202,
14,32,0,66,951.0,896.0,20.0,59.32931063105202,
15,20,1,55,951.0,896.0,20.0,59.32931063105202,
16,32,0,66,951.0,896.0,20.0,59.32931063105202,
17,20,1,55,951.0,896.0,20.0,59.32931063105202,
18,20,1,55,951.0,896.0,20.0,59.32931063105202,
19,32,0,66,951.0,896.0,20.0,59.32931063105202,
20,32,0,66,951.0,896.0,20.0,59.32931063105202,
21,20,1,55,951.0,896.0,20.0,59.32931063105202,
22,32,0,66,951.0,896.0,20.0,59.32931063105202,
33,20,575,629,951.0,896.0,20.0,59.32931063105202,
34,20,1,55,951.0,896.0,20.0,59.32931063105202,
35,20,0,54,951.0,896.0,20.0,59.32931063105202,
36,32,0,66,951.0,896.0,20.0,59.32931063105202,
37,20,1386,1440,951.0,896.0,20.0,59.32931063105202,
38,20,1386,1440,951.0,896.0,20.0,59.32931063105202,
39,20,200,254,951.0,896.0,20.0,59.32931063105202,
40,20,0,54,951.0,896.0,20.0,59.32931063105202,
41,20,1,55,951.0,896.0,20.0,59.32931063105202,
42,20,1,55,951.0,896.0,20.0,59.32931063105202,
43,20,1,55,951.0,896.0,20.0,59.32931063105202,
44,32,0,66,951.0,896.0,20.0,59.32931063105202,
45,20,1223,1277,951.0,896.0,20.0,59.32931063105202,
46,20,31,85,951.0,896.0,20.0,59.32931063105202,
47,20,0,54,951.0,896.0,20.0,59.32931063105202,
48,32,0,66,951.0,896.0,20.0,59.32931063105202,
49,20,0,54,951.0,896.0,20.0,59.32931063105202,
50,20,0,54,951.0,896.0,20.0,59.32931063105202,
51,20,1,55,951.0,896.0,20.0,59.32931063105202,
52,20,988,1042,951.0,896.0,20.0,59.32931063105202,
53,20,1137,1191,951.0,896.0,20.0,59.32931063105202,
54,32,0,66,951.0,896.0,20.0,59.32931063105202,
55,20,596,650,951.0,896.0,20.0,59.32931063105202,
56,20,0,54,951.0,896.0,20.0,59.32931063105202,
57,20,0,54,951.0,896.0,20.0,59.32931063105202,
58,32,0,66,951.0,896.0,20.0,59.32931063105202,
59,20,0,54,951.0,896.0,20.0,59.32931063105202,
60,20,1386,1440,951.0,896.0,20.0,59.32931063105202,
61,20,1386,1440,951.0,896.0,20.0,59.32931063105202,
62,20,1386,1440,951.0,896.0,20.0,59.32931063105202,
63,20,1386,1440,951.0,896.0,20.0,59.32931063105202,
64,20,1386,1440,951.0,896.0,20.0,59.32931063105202,
65,20,1386,1440,951.0,896.0,20.0,59.32931063105202,
66,20,1386,1440,951.0,896.0,20.0,59.32931063105202,
67,20,1386,1440,951.0,896.0,20.0,59.32931063105202,
68,20,1386,1440,951.0,896.0,20.0,59.32931063105202,
69,20,1386,1440,951.0,896.0,20.0,59.32931063105202,
70,20,1386,1440,951.0,896.0,20.0,59.32931063105202,
71,20,0,54,951.0,896.0,20.0,59.32931063105202,
72,20,1386,1440,951.0,896.0,20.0,59.32931063105202,
73,20,385,439,951.0,896.0,20.0,59.32931063105202,
74,20,385,439,951.0,896.0,20.0,59.32931063105202,
75,20,0,54,951.0,896.0,20.0,59.32931063105202,
76,20,471,525,951.0,896.0,20.0,59.32931063105202,
77,20,471,525,951.0,896.0,20.0,59.32931063105202,
