ID,Header Size,Payload Size,Packet Size,Average Packet Size,Average Payload Size,Average Header Size,Throughput,
1,20,1063,1117,957.0,902.0,20.0,71.80665149427985,
3,32,0,66,957.0,902.0,20.0,71.80665149427985,
4,20,498,552,957.0,902.0,20.0,71.80665149427985,
5,20,0,54,957.0,902.0,20.0,71.80665149427985,
6,20,0,54,957.0,902.0,20.0,71.80665149427985,
7,32,0,66,957.0,902.0,20.0,71.80665149427985,
8,20,0,54,957.0,902.0,20.0,71.80665149427985,
9,20,517,571,957.0,902.0,20.0,71.80665149427985,
11,20,544,598,957.0,902.0,20.0,71.80665149427985,
13,20,0,54,957.0,902.0,20.0,71.80665149427985,
15,20,168,222,957.0,902.0,20.0,71.80665149427985,
16,20,87,141,957.0,902.0,20.0,71.80665149427985,
18,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
19,20,545,599,957.0,902.0,20.0,71.80665149427985,
21,20,0,54,957.0,902.0,20.0,71.80665149427985,
22,20,1338,1392,957.0,902.0,20.0,71.80665149427985,
24,20,538,592,957.0,902.0,20.0,71.80665149427985,
26,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
27,20,0,54,957.0,902.0,20.0,71.80665149427985,
28,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
29,20,0,54,957.0,902.0,20.0,71.80665149427985,
30,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
31,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
32,20,0,54,957.0,902.0,20.0,71.80665149427985,
33,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
34,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
35,20,0,54,957.0,902.0,20.0,71.80665149427985,
36,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
37,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
38,20,0,54,957.0,902.0,20.0,71.80665149427985,
39,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
40,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
41,20,0,54,957.0,902.0,20.0,71.80665149427985,
42,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
43,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
44,20,0,54,957.0,902.0,20.0,71.80665149427985,
45,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
46,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
47,20,0,54,957.0,902.0,20.0,71.80665149427985,
48,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
49,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
50,20,0,54,957.0,902.0,20.0,71.80665149427985,
51,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
52,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
53,20,0,54,957.0,902.0,20.0,71.80665149427985,
54,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
55,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
56,20,0,54,957.0,902.0,20.0,71.80665149427985,
57,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
58,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
59,20,0,54,957.0,902.0,20.0,71.80665149427985,
60,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
61,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
62,20,0,54,957.0,902.0,20.0,71.80665149427985,
63,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
64,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
65,20,0,54,957.0,902.0,20.0,71.80665149427985,
66,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
67,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
68,20,0,54,957.0,902.0,20.0,71.80665149427985,
69,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
70,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
71,20,0,54,957.0,902.0,20.0,71.80665149427985,
72,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
73,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
74,20,0,54,957.0,902.0,20.0,71.80665149427985,
75,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
76,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
77,20,0,54,957.0,902.0,20.0,71.80665149427985,
78,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
79,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
80,20,0,54,957.0,902.0,20.0,71.80665149427985,
81,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
82,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
83,20,0,54,957.0,902.0,20.0,71.80665149427985,
84,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
85,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
86,20,0,54,957.0,902.0,20.0,71.80665149427985,
87,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
88,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
89,20,0,54,957.0,902.0,20.0,71.80665149427985,
90,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
91,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
92,20,0,54,957.0,902.0,20.0,71.80665149427985,
93,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
94,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
95,20,0,54,957.0,902.0,20.0,71.80665149427985,
96,20,0,54,957.0,902.0,20.0,71.80665149427985,
97,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
98,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
99,20,0,54,957.0,902.0,20.0,71.80665149427985,
100,20,1386,1440,957.0,902.0,20.0,71.80665149427985,
