ID,Header Size,Payload Size,Packet Size,Average Packet Size,Average Payload Size,Average Header Size,Throughput,
101,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
102,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
103,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
104,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
105,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
106,32,1374,1440,2810.0,2745.0,31.0,59.39810693548276,
107,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
108,32,860,926,2810.0,2745.0,31.0,59.39810693548276,
109,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
110,32,905,971,2810.0,2745.0,31.0,59.39810693548276,
111,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
112,32,38,104,2810.0,2745.0,31.0,59.39810693548276,
113,32,46,112,2810.0,2745.0,31.0,59.39810693548276,
114,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
115,32,46,112,2810.0,2745.0,31.0,59.39810693548276,
116,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
118,40,0,74,2810.0,2745.0,31.0,59.39810693548276,
126,40,0,74,2810.0,2745.0,31.0,59.39810693548276,
127,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
128,32,185,251,2810.0,2745.0,31.0,59.39810693548276,
129,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
130,32,2748,2814,2810.0,2745.0,31.0,59.39810693548276,
131,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
132,32,259,325,2810.0,2745.0,31.0,59.39810693548276,
133,32,1207,1273,2810.0,2745.0,31.0,59.39810693548276,
134,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
135,32,126,192,2810.0,2745.0,31.0,59.39810693548276,
136,32,842,908,2810.0,2745.0,31.0,59.39810693548276,
137,32,0,66,2810.0,2745.0,31.0,59.39810693548276,
138,32,49,115,2810.0,2745.0,31.0,59.39810693548276,
139,32,38,104,2810.0,2745.0,31.0,59.39810693548276,
140,32,46,112,2810.0,2745.0,31.0,59.39810693548276,
