ID,Header Size,Payload Size,Packet Size,Average Packet Size,Average Payload Size,Average Header Size,Throughput,
963,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
964,8,40,82,887.0,844.0,9.0,138.68923873101744,
965,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
966,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
967,8,40,82,887.0,844.0,9.0,138.68923873101744,
968,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
969,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
970,8,40,82,887.0,844.0,9.0,138.68923873101744,
971,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
972,8,37,79,887.0,844.0,9.0,138.68923873101744,
973,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
974,8,40,82,887.0,844.0,9.0,138.68923873101744,
975,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
977,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
978,8,40,82,887.0,844.0,9.0,138.68923873101744,
979,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
980,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
981,8,40,82,887.0,844.0,9.0,138.68923873101744,
983,8,518,560,887.0,844.0,9.0,138.68923873101744,
984,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
985,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
986,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
987,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
988,8,40,82,887.0,844.0,9.0,138.68923873101744,
989,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
990,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
991,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
992,8,40,82,887.0,844.0,9.0,138.68923873101744,
993,8,40,82,887.0,844.0,9.0,138.68923873101744,
994,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
995,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
996,8,40,82,887.0,844.0,9.0,138.68923873101744,
997,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
998,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
999,8,40,82,887.0,844.0,9.0,138.68923873101744,
1000,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1001,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1002,8,40,82,887.0,844.0,9.0,138.68923873101744,
1003,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1004,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1005,8,40,82,887.0,844.0,9.0,138.68923873101744,
1006,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1007,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1008,8,40,82,887.0,844.0,9.0,138.68923873101744,
1009,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1010,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1011,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1012,8,40,82,887.0,844.0,9.0,138.68923873101744,
1013,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1014,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1015,8,40,82,887.0,844.0,9.0,138.68923873101744,
1016,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1017,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1018,8,40,82,887.0,844.0,9.0,138.68923873101744,
1019,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1020,8,37,79,887.0,844.0,9.0,138.68923873101744,
1021,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1022,8,292,334,887.0,844.0,9.0,138.68923873101744,
1023,8,37,79,887.0,844.0,9.0,138.68923873101744,
1024,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
1025,8,1350,1392,887.0,844.0,9.0,138.68923873101744,
